feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,label,split
-0.5973046916447591,-1.3796550023972123,-3.243551318533041,-1.876619607015611,3.3099060868971675,2.722443129116903,-0.48730810231451216,2.603024562928243,-5.861879837202688,0.2804754373211961,-3.7501549667775977,-1.0430371374865668,0,train
4.213558133516605,-2.6861562006919173,1.409274668151392,4.20344364845075,1.3668946795682255,0.037609129012919684,1.4773864411923705,-0.8407535401444073,-2.356113603224043,0.28238211449075273,1.569129096544803,1.3554303864850967,0,train
-4.116977765713392,4.6562317880232955,4.575250123682331,4.451879599732266,-4.040297578372176,-2.9313498877885245,0.1402066483304052,0.4199743295860905,0.52494535497808,0.5958097059899435,1.736754238378687,-0.1107762209985057,1,train
-1.7773284543746661,4.782672744197759,2.745695245207752,2.596558565823229,-4.486561611221978,-3.1043672840089833,-0.8941127150753692,1.0438225540497812,1.5943107229526,-1.5216355501939596,2.9462194952609764,0.0035059134583845797,1,train
4.331125069761074,-4.0254671832959374,-3.528200910880085,-0.28302301373045835,2.018498539165795,3.7646296701311486,0.5463903535473914,1.4018984944602448,-2.4219468799768284,-0.723065191766825,-1.6630984200083208,-1.6120319023316678,0,train
0.47274519501937595,-3.975905799156208,0.09750171777108996,0.5527951943670526,0.8257577834215883,-4.849196200579889,0.1452410455926597,-2.731546719064241,-1.3395034783168736,-0.48177852956164596,-0.40559692937794223,4.104190280456029,0,train
4.034363178766812,-2.255647427697089,1.8787686708712585,2.343027531912436,-0.42592002019485875,-2.73142846127545,-0.2761272122317116,-2.502374097117634,-1.8005609844121901,-0.06954932265945345,0.8738575460068394,0.6726609117393434,0,train
-5.480485725271191,1.302609543783803,3.0319195578984157,0.693199591633131,2.8824504338924797,-3.8988299333362946,0.7704536174300461,3.9896369741249877,2.314540883883059,-1.17172029839364,1.104757325659185,1.66967320973486,1,train
-1.0052469588489485,-0.6380425533603682,2.7922380172953085,6.0476994098987955,-0.2948086324800918,1.287328271638653,-0.3231116200453229,3.014281912372697,0.5722176624730406,-0.05916757954648989,2.784712133091851,0.7998154325780544,1,train
-4.6125047202557665,-0.922367751524169,-0.2723214509636951,-0.23058852933228113,-2.2312829059969834,1.143923260430506,0.6695238891718097,0.37066940493017464,-5.056236734634773,0.7043359632762008,-1.8550804510054233,-2.8403638395491217,1,train
-0.19339690590299474,-3.8898007634991014,1.072867731808733,3.865278707627896,2.1012359840179204,-3.8955443747285727,-1.2961134745110205,-1.75247821686851,-3.1766834500267818,0.024919131975323743,2.349336236774233,5.593778406595417,0,train
2.668238424416569,3.0517023457693813,-0.9661929732539272,8.557269415471186,-5.106716062564117,2.2259623573517615,1.8640007358968642,-0.7297213100310587,1.5932783668646926,1.223573874787201,3.4103034418625575,1.8665025408849016,1,train
5.490110985061682,-4.220140432761166,1.4917091946521217,4.293956837723105,1.0273354563375612,-0.7310610391033847,-1.5262462980976352,-4.021873872675294,-5.188549397048191,0.521760492271146,0.4178721145224682,-3.0261611969620823,0,train
-0.6258632036752945,-0.621397386613967,-1.0403891270318337,3.2958975058026967,-1.5036432671441546,2.8385513851447177,-0.9141404054278917,4.197152775936771,2.75365234126338,-2.857392378193946,3.114569784056542,1.8623016845502198,1,train
-4.824731658794506,3.1859097393841758,-1.6309536094767414,3.4357759438878626,-0.2779237528728111,0.99088516652583,0.17794250964373395,-3.503003014092055,0.5000108031143693,0.1464360625484908,-5.296489826089586,-1.4878759388835427,1,train
-2.5663504092911618,-1.740015677947783,1.5362744274041662,5.246088356289388,-2.8483732227380365,4.405638710991778,0.19760195561378077,-0.6032950663553462,3.2425355032981056,0.3780097937953559,0.2403973109620101,1.3311390820130626,1,train
2.385379268917111,-5.562228890354976,-6.584612814181722,-0.23949699856262674,2.1648686487099273,0.8959925736578793,0.15338825458318114,3.0539455206239676,-2.0803699364832857,0.1430923594370288,-3.24966114851878,1.0295759417100272,0,train
0.015840617215531427,-0.4862482299650801,0.13643283138187723,-1.8920692991916814,3.36784191883075,-1.1859625874730853,0.09542925709457759,-2.2962483625162733,0.010044640901865964,1.3754789328938695,1.2861213127174673,2.638248194365766,0,train
0.9820239746800463,-2.31320286215377,-2.3296505879042497,-0.3484367511774391,-0.38039152878672855,0.430206740953891,-0.7094971176566996,-1.4169298030465547,-2.6729336212102375,0.2810572754665785,-0.049021543888239094,-2.8732938710779856,0,train
-0.4896976668844393,0.30910911905197147,-0.42721741800760027,0.47724860232847743,0.8009160686520698,-3.350098285575181,-0.5607353668151918,-0.6738952660711135,2.7191391471174473,0.42974861607275566,3.269040751824062,2.2165797091930304,1,train
-3.766263777594946,2.542800836600115,2.522309031117432,3.598845433384093,-0.6883912858870946,-2.511940045092252,0.5770104641499356,5.906088586104937,-0.08221861437287714,0.040725637678708855,1.7706820992519252,2.7784391763281637,1,train
0.5112058023238308,4.6768217482570815,2.5673112974362615,4.37273002572921,-4.093614355653043,-3.11355033039165,-1.0734274696670096,0.8330070160465941,1.4933511865122782,1.506137923682805,3.8958913219481417,1.2182938163834982,1,train
0.3870523803548618,-1.8755187682451517,-1.478984568193772,-3.2443868395073436,3.9882577593277544,2.2442513936404422,-0.9803079260182811,4.054631378315234,-3.994969409677039,1.3721344387853671,-0.38069358120673447,-2.5562421891165767,0,train
-0.9478022437221887,2.9755850844086638,2.24190451137772,2.0410064968982837,-1.7516776946685269,-2.979113648474187,-0.9574196757221873,-2.9366190450432814,-0.6405587587153703,0.44211410326964024,-1.9006622811658187,-2.643416333439589,1,train
3.0074421265032836,-1.66978201938658,3.421122661668817,5.09188582743952,2.006352063459345,-1.7241436709982711,-0.8938478993966839,-0.9123245928488455,-4.33064313204169,0.0755889306080372,3.8322678135912076,0.24451478729594212,0,train
2.341296808183012,-0.30120663283538307,2.4291239151597512,2.4164742397222216,4.089532311108225,0.018633842615257912,0.5793543120426774,-1.4146105775439235,-1.3254613725390563,1.1067943777725877,3.2971586068121628,4.10399578378171,0,train
-1.2447255666246289,2.513092650470875,1.7890482845969862,1.448585887745003,-3.0328386314704456,-3.664993231737294,0.29533578792448195,-1.8224038826482092,-2.5318278697892436,-1.324143908631021,-2.1530907575911162,-3.057466980294671,1,train
-0.5415323508603036,1.6050318812093312,2.350277492022474,1.448741176466222,-3.3566815885696406,-2.4838329439215463,-1.06014841140602,1.2418227860091215,3.567133271313858,0.34775361352043754,2.625329943931785,3.2559836230945405,1,train
-5.088913554578122,1.0288322973850539,5.264272466620866,0.8920186827393939,-0.8405404707294128,-2.1106808231584737,0.6908426126029205,3.7733836876728666,1.8290412654868273,-2.04536352977362,0.6189696791729977,2.0328366293343425,1,train
-3.6019767856681706,0.4758279057770354,1.7421914351809205,2.7427398103467024,-1.2821873313698064,-1.5745301753559806,0.33691865434972174,-2.325034878055459,0.22253285155054403,-0.16453493818812673,-4.598248549891716,-3.129774897404348,1,train
2.4784527120257964,-0.4264697083099269,2.71708829178509,0.11798265576311362,0.6542242210703402,-4.662062161034001,-0.0743950271029017,-3.814167635262458,-0.49377352641483063,-0.023564306789988564,1.9815274202157462,3.633390102665664,0,train
-1.603401964578957,3.064111587310844,3.1699032907591302,4.622614216840981,-6.133790776236486,0.5405759695324055,0.9004755756928262,1.5520283252565936,1.4710360902808248,1.25640517863838,2.0823811806536576,1.5113526797215497,1,train
1.8390023034994996,-1.8518258595431747,4.368771003407836,1.8513230985792455,2.10744127736773,-2.933249019445564,0.5297353082944081,-3.5356471428820297,-2.241338112678989,-0.47866614531626067,3.624494606755846,3.6312044866460105,0,train
-4.206489360094157,1.2827408053345621,3.388002126350611,3.485083663865555,-2.3133685437436244,0.667508492469882,0.4385967220671092,4.455857100746545,0.7730950374109016,0.5147889723188779,1.3418142832124436,1.4639160346929954,1,train
-1.7955011040068793,5.633894668230834,2.8794712984451,0.13058571220156212,-3.80010477506206,-4.454308470633446,-0.6750191347182221,-3.8810364451765045,-3.4029000210702267,0.43798983028303695,-0.19672692139179837,-4.468230149238131,1,train
-3.6720639241540516,3.708926955133492,1.8111738665441148,-1.0495308828301928,-1.8438730804478665,-3.8324838812386197,1.680675999158379,1.1168379243342066,4.936956135553487,1.4061994300328216,0.9116261400174546,2.2297136205395884,1,train
4.045599776690283,0.09406014110159466,2.7041685349223012,0.23723444902241564,1.0032782809987957,-5.530868944636161,-0.03675313646282322,-0.28315181918718646,-1.8721493120421508,0.10285083783553184,-0.3511636903569073,3.188078523527593,0,train
0.7458582418711535,-1.9249217633624165,5.64916109388197,4.927388262131778,5.851592037780051,-1.018306776848002,-1.2379163531524147,2.070087683823931,-5.477549695361965,-0.6552891388340487,6.1117992088368185,4.57713572140514,0,train
0.5336674197025582,1.8717391743927916,2.5236326033420697,-0.4518581921520548,1.0723606215601773,-3.1522711150435287,-0.4032059668454123,1.5402758507865286,0.8190354070202885,1.027356481732807,3.0348191777944473,3.8582870405298593,0,train
1.7724239754191957,-1.8125564434123231,1.4278907639343448,2.5777806246887955,3.8878974805283786,-1.309551746248398,0.4530899886823449,-1.7505223192589972,-1.3924450703264348,0.06978570958025569,2.208740637503648,2.823733354326353,0,train
-2.0883087266277447,0.04918266884629885,2.8948808763054523,4.846690725405628,-1.2765257891660955,-1.1094273445742044,0.04474850995895529,3.4691875894315443,1.9969019431423414,-1.4719028888100067,0.8152073928201695,3.597397385141041,1,train
-1.9156008391165043,1.147437857630987,0.6185618026059485,3.2956684733426185,-0.09859587892843891,-2.385021629784081,0.33409708324194565,-0.7605758591619445,-3.0616857422955412,0.21626200823998412,-1.6195282461964806,0.6434316783063263,1,train
1.1106213028945517,-1.685790283454989,-1.1007601822673827,2.744372112136734,2.7826195455267944,1.6934712252181279,0.3555798984214223,-3.4335177053745594,0.5899270984888649,-0.8784579176703154,2.823789781448953,1.0313863453675072,0,train
-2.477478219957854,3.1577910951975268,2.1135197636121292,0.23607486153525747,-2.081473134171404,-4.633940636350194,0.8555785270991859,0.44856354887745153,3.268294947960121,1.0691702272709944,1.9902093274570511,1.621792453177063,1,train
-2.6908279226797425,0.2845144483473321,-0.062444991319642984,-0.605984597484138,-0.8667396041321089,0.7905309489834584,0.023755778786504814,4.596714190025719,5.549084053444652,-1.0064133292329644,0.4440703395255412,5.7252157564810915,1,train
-2.14760054937692,1.526544280940405,0.47392291135422626,4.295668014203054,-2.858624489741847,-0.7634336802024095,-0.818344066540278,0.8692149384564924,2.4153054643436,0.6175580176515251,1.8792770207712188,1.8260999676895682,1,train
-2.9977098718825435,2.814817035253912,3.525401317321789,3.8265860529013196,-0.7059585515639908,-3.1882255230013476,1.6681298374030988,-4.399921518613375,0.16411774295198,-1.449226811612383,-1.0243020116053847,-1.6315521996993083,1,train
-2.181361150062172,3.3261666519381703,5.220532865699418,3.160985164861382,-5.504587501123636,-2.600632127200052,-1.0360378960397967,-5.170913967533091,-2.114491577314862,0.6694267011598068,0.9720309205778621,-3.85107189541608,1,train
1.7029829916934525,-2.633420271766057,-2.4520928337759953,-1.5253418417740487,4.79082119045355,1.7461209499512709,0.20648249675981986,5.000729401774976,-1.0229823147594146,-1.4589785284258532,1.8599285504153737,-1.5098195940555856,0,train
2.5536157138174027,-3.6584819094365497,-1.4307356479230267,2.987083683217789,2.1804616716743017,-1.0605171777436233,-0.8182484019069063,-2.160878750658792,-0.7779927752022313,-1.0140517112270426,0.7120491795181647,0.3147548928786559,0,train
0.07406055927783672,-0.30474383069973676,-1.9675774580614356,0.3936999913429826,1.797219380746289,2.9462282100207937,-1.3671846500482057,2.209910627896973,-4.017751643473437,1.3144891516136348,-0.9960331481518572,-2.57691193918745,0,train
-0.8373960339331503,5.061220366104896,0.19965755369500693,2.7042974835211946,-1.332723950676593,-3.951298491987177,2.3331908056614594,-2.3963894818206746,-3.0033257856358975,0.5375090426525705,-1.6074441616994637,-0.3036884533621256,1,train
-3.5554183423966417,3.5473546777474327,-0.4148038581529603,-0.22047200688131685,1.332529047192902,2.0405201305769642,-0.709647825196333,-0.9171511539790642,-1.9231996907017572,0.31262176499947625,-5.24331846248317,-1.3391553388730078,1,train
-2.7229390814249737,2.279485055914167,1.2557288291141253,-0.5103268337065638,-1.8351559789747238,-1.0136742654240745,-0.8424243576693912,-1.5712962801235948,-2.9516699438770337,-1.2102481671627285,-0.9690479601469866,-3.1890314018629664,1,train
2.9504019128071346,-2.4975995793935315,-2.9434471876767456,-2.2130333311698727,1.7857112521886447,1.3902858653300862,-0.08562827882964356,2.4006351437743647,-1.5105606226011672,0.15150444385332287,-2.1857130731774346,-2.514864979590312,0,train
2.579801558823497,-5.168369310414338,1.056636793251369,5.546077483077804,1.485461370206199,-1.2125446567651723,0.650437989633554,1.6595121076124206,-5.131024223864638,1.2423414755512807,1.7752803544596603,0.3977877695769816,0,train
-2.081143944930197,0.86741654275809,-1.0731125814950084,-0.4335092458796377,2.6840811646120555,0.08193314547637742,-0.8053479257962491,3.9616775371774873,-0.04259266593301181,-0.7323127925745903,-1.032361875988524,-0.36313311233925116,0,train
-0.46690110184699307,-0.13745956436189477,-0.9648583313034802,-0.09225860295071042,0.9477453366512314,1.7364790760404705,-0.35385950600722205,0.674862753321249,-0.9411066963471495,-1.5295465356322604,0.028262654309481938,-1.9449564726274666,0,train
-0.9436686283599176,0.1874699235055255,-0.5571895669696216,-3.109700187670301,1.6075758079021645,2.2333326886313074,1.832711776833522,3.0677786197233794,-5.794614421241979,0.1292534459636919,-2.0586200171755267,-5.168346090572399,0,train
-4.048630135947908,2.1516588054351287,6.381859765063593,2.82535584775733,-0.7917372530058393,-4.663532544869231,1.2412973457911454,4.062172999005551,0.010107293841654208,0.5631260906114853,2.3672395541916638,1.1924466406029839,1,train
2.4411550217046174,-2.54942925233007,1.9555267133493717,2.85846207124556,1.2431832574582586,-0.402775975210385,0.12775423539831393,-1.5041000494226242,-1.6946514693050738,1.0107784322400482,2.604294923127616,-0.007611383598429722,0,train
1.9784217653871978,-3.8884167449673557,0.2185790896541866,1.0120403197250138,0.9158838874299611,-0.8451314449559402,-0.41403670858743763,-3.1685920433252353,-0.3012434667620756,-1.089511723245864,0.23253322557591583,2.488509251934173,0,train
-0.3823672639960374,-3.4803883860997624,2.5068589829683194,2.1105913138760317,2.9856612042025894,-2.816900073121949,0.2088481131765191,-1.209176659471785,-2.7524860721020907,-0.20361109746512246,3.559371572424917,2.2987264572857806,0,train
2.113513919969898,-2.0660786323946065,-2.7893094075551965,-3.5701354211789242,1.9112483569591845,0.123840112197529,1.5441498737772974,5.413035503675964,-0.08005666229357056,-1.1226375119374172,-0.949389606310306,-2.804689582316703,0,train
-3.220881403096107,0.5296935455789515,1.9654209312625222,2.7642527775459502,-3.8505417345746493,-3.517219081708519,1.1098964085910143,-3.037496671575721,0.1491903635998466,-2.019699093436583,-3.5184407882655044,-4.668636530245656,1,train
-3.7710902655684095,3.7482327175196395,3.279377257770251,4.509288710774525,-3.774595557132913,0.2852262748186698,-0.44676859717404266,-6.042282361303819,0.7943378991608747,-0.3789154753419704,-2.240253135880956,-3.1535159637430006,1,train
-4.863465132128462,0.7638992853496986,1.1508164842514352,2.1025505254670005,-0.4348378500629073,-0.166143443102039,0.06204763274011139,-1.3815685052849451,-2.6753367847884215,-0.7269848337454035,-3.3401629228360576,-1.5995649511178427,1,train
-2.7471330530135134,3.7159438957257187,2.723769885552624,2.454139898278308,-1.8152671925001218,-3.757502808986703,-1.9703658416823968,-3.5520153141524418,-0.7984885233254191,-0.3309183819430635,-3.4531067926798897,-3.0381026445629526,1,train
1.039423442182642,-1.142601409681213,-0.9013952598777717,-3.573854587137112,3.2211637575163046,1.7289253887311011,-0.18759648885838182,3.1300803308749807,-0.7227835614935056,0.02138941216202214,0.8927564163556787,-3.3179538379769324,0,train
3.1490731262745206,-0.5092910546963398,1.3468161958874925,4.049070051539096,2.089781543924563,-0.38866264120223004,1.6717208804184203,-3.7420785479360266,-0.431159319039939,-0.1934918012791627,2.963173637668513,2.614318580500468,0,train
-1.6164233004979651,3.482449615677165,1.7566844340727341,1.1807589418789433,-2.91986584247086,-0.2337248052741927,1.3790987552991303,-1.8219193141013457,-2.231333234848824,0.5531452464707741,-3.9210066720972474,-2.3795042934041217,1,train
-0.495730154433206,6.548736714241224,3.753929597058738,-0.7513662003760673,-4.669559009654662,-1.5629283006053751,-1.558073327900127,-5.076146574737491,-0.8477287754672789,-1.2846444952309102,-0.7484407025423001,-5.731574444281804,1,train
0.8734473810773984,-0.4622146591114651,-2.1734832456533595,-1.4753050180152685,0.37495521716430247,-1.352608885106192,-0.5091091066053852,3.763688491268382,2.3793654132923905,-1.5298232011369317,-1.5615395152440927,-1.403174405778738,0,train
-3.117667968679384,1.6652322400487287,1.4810433270621925,3.472853137058765,-2.7060966270874345,-4.132156239020494,-0.5925194805472551,-2.5795407490828195,-1.6933392245614984,0.20564199151836265,-2.3459062363186884,-2.2370662042609633,1,train
-3.1290330340629193,0.33282741790423453,0.9777524966933893,0.4910635432063186,-1.0587155310510132,-1.2137547567754465,0.7859595006402506,-0.8805506620581289,-2.0979570293306087,-0.7916479309725278,-2.6032964853028244,-3.0111670596176543,1,train
-1.778216107279106,3.1203554037914394,4.69122453020203,3.9692729012679786,-1.4415617226327524,-3.9855384391992965,-0.6559640570132191,-3.290762700634847,-1.7393947087493578,0.8577913807969759,-1.9723692651925682,-1.023610802734339,1,train
6.4143443146826025,-1.7200094619857076,3.630095874658757,6.682128692168274,1.0189322528004972,0.5175301108714727,-0.7400009948350769,-1.1655470578839922,-5.898452857950924,-1.258842703972752,2.109633201075189,0.17103892835648749,0,train
0.6959208685156466,0.22417972847338064,0.21540456569656108,-1.2352003358705979,-0.41664433514385824,-2.769222620544977,1.4342230051115514,2.428351370980479,3.520765236698776,-1.372470183655201,3.788208243630147,4.093062399032628,1,train
-0.7151441887850638,5.18228824552498,-0.45827788183756857,2.5358782532947286,-3.481781606353697,-6.233341905316278,-1.4265987403563327,2.425812939759903,-0.27840944094049025,-1.114565989797978,5.2807017475950495,2.0218628276834276,1,train
-0.028823335440522957,2.781897730992451,4.5236833057900965,3.6542149166502647,-6.646204375403629,-4.161110042340945,0.08651149149249525,-2.7979956245479976,-4.446232901123,-0.07808817533281068,-0.10209211079272063,-2.5273625151473804,1,train
-0.7143219505139373,-3.2037963937576857,0.7494842883719255,1.7728301585246888,3.050101867926512,-2.2589791424765138,-0.03542814886522114,-3.057920815447501,-0.7843576862231689,-0.1555584339568878,2.9462160807915665,4.099642644648259,0,train
1.0149649181748808,2.119848463438611,2.905131835443281,-0.9769498666607914,4.128368018050182,-1.6928975370359787,-1.5248195347326803,-1.7042111225864112,2.129401469279112,-0.9056509568096691,3.668259735664308,4.112250023268786,0,train
4.186778136629227,-0.2245838137551428,1.3434342172217164,0.22785990992244143,1.9832444857693519,-2.3565432777980315,0.2674895191732913,-5.4758833609091795,1.214290708304207,-0.4348991972767245,1.1991041850399742,1.8318782611522293,0,train
-1.1709046509666128,4.949452623540495,0.06150981757638796,0.885538728493874,-4.087793744505499,-3.055557527731316,-0.15025985649447507,-2.665790247486395,-2.459608851789576,0.5661859305134589,-2.2513665143120116,-3.355388406501472,1,train
2.1944906429086855,-0.02449037871164661,2.6244614718554895,-0.436863808125485,1.630084887061205,-3.093338712125618,-0.4091151264511383,-1.0182857215419023,-0.41383263090791544,-0.9786745442882686,1.6800124557751261,3.0559329694382207,0,train
2.1943868006167273,-0.7564842173328932,0.15212390059350378,-3.973631048519475,3.9718074031734725,3.8807400090522615,0.3663885233434162,2.1264704892866457,-2.4921436809121578,-0.7313164388949684,-2.463982691376083,-2.7550755639112072,0,train
-3.312332568146511,2.0992912356414317,-0.027506583796307993,5.193494631735632,-3.3571881526878027,-5.3207577648583815,1.419035104339856,-3.515520791845974,-1.3910513355056104,-0.32195943758513235,-2.2134805433405207,-1.984340436108447,1,train
5.191203931361903,-6.354763994259093,-5.703317691571573,-0.5549177147301749,1.3546847290269097,4.562118023000184,0.10378851320594462,-0.904375935226025,-5.2058771014663305,0.293868071013489,-4.801027513124371,-1.2854456801839271,0,train
-1.606692294215228,2.0217346765957473,1.0820638549347186,2.4575934532628567,-1.0184152545477014,-2.7249828139173555,1.3710591742058824,2.6959399876140067,1.781163828567917,0.583396127228342,3.2371952527620156,2.1262241441002,1,train
0.6804400519225287,-3.194870472414355,-2.164437590676564,-3.2238755631931504,1.7223493108218273,1.2064739685310788,-0.2578206514558969,2.4014710454948487,-0.7709710145532749,-1.8228240209027262,-0.9082915254985662,-1.6480600133672372,0,train
4.356024839851506,-4.2942258841233585,-3.05783522560554,-1.080486449569044,0.9305498303245026,2.837188241794404,-0.7050543517605568,0.27249935827781213,-3.8835542910172207,0.4368582557327913,-1.9866555469755744,-3.7709319718183236,0,train
3.9738649695332615,-1.473810826374693,1.5328584123808646,3.0018069354104844,3.0304449434769594,0.8805610866441498,-0.6684125070788535,-2.350780481290146,-2.089914633536308,0.1805124733829638,2.8669840583720343,-2.7770392539676916,0,train
-1.2851120510218017,0.5616827333249976,0.9925450645810865,4.1436153125009065,-1.7918678911116115,-1.4352860524764999,1.5086405206594182,-0.6711873291050545,2.5854210629473267,-1.1660391238575012,2.1457447007280037,1.8508094702179494,1,train
-0.5637960721214679,-1.2291474005870078,-1.9757471097252253,-1.5798900788884271,-1.1362306870211945,1.3665968093849625,-0.5548053537637174,-0.029850579584010717,-4.062622177327334,-2.0500299138011586,-1.787340790911108,-5.00910281017511,0,train
