feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,label,split
1.4304891251549432,-0.47598742485055456,1.2815678273708198,-2.5710929985936124,0.04482926338781961,0.19941396166197056,1.473228991920208,-0.49013879168716434,-0.6864231828980314,-1.1974672133267594,-0.02312646059087564,2.270057946906964,-2.282292782547613,-1.6098461079509865,-4.196444373468014,-1.146000337482145,0,train
1.3667876160333892,-0.14063085455528543,-1.5150727315867956,-1.8755264839379815,-1.4378299354116377,-0.7924990915566734,-0.51759466855773,-1.242911547464128,0.6336980529195617,-2.734962083323839,0.9533773029164809,-0.4585581250222557,-2.0696634090361163,3.6699930803165866,0.8242981797363771,-3.3910594964777334,0,train
0.23858045226200583,0.708317453515901,1.6512043604899467,-1.575619515285765,0.25026694476217487,-0.24992237056192845,-0.2182947575102701,1.562292275126428,0.25510694339079065,0.06284125482913772,-0.9951553874508,0.7853466519633586,-0.7953344212921375,-1.5514713477205144,-2.771158773196243,0.9428897852329907,1,train
4.5883652196326965,-0.0023815493721150226,-2.023717273394523,-2.216505902273294,0.6798336284390976,0.36668068010728905,1.5629114318753088,2.104471230864543,-1.4050907400405959,-0.5885252215106315,-0.19850514800614116,-1.7958660629136225,-0.9250433002028233,-0.5724154006187947,1.8868295597812907,0.9186771347974998,0,train
1.1647269732132866,1.5855691567471195,-0.12421367516286508,-2.1228042039026844,0.5029763304398808,1.3169582502084176,-1.1200158476246234,-0.7085844660231284,-0.18884300815595376,-0.11315032976151429,-2.595351056122709,-3.311023906941947,-0.6855379684718372,2.40235039590776,4.141692983483746,-0.9569589391942778,0,train
1.7290408113206226,1.04056415165096,3.359920171843668,-2.4073899578244733,-2.3937339708680128,0.04925311280156475,-2.363036630201122,1.1595492524714817,-0.30867228046396433,-1.6732322944719498,1.3312867692192776,1.9576597556183224,-0.8967658697617061,-2.0106600480805525,-6.168932886712734,-0.4395414144133644,0,train
4.7098670955957616,-0.5300644996694754,-2.0850245528697897,-1.5257587193800577,0.6167638956616681,2.3906035825632586,3.1038467764131092,-1.3608496614407808,0.8934304934801633,-0.569703079366508,-0.5023061483831702,-2.2764874535137016,-1.5535499151658705,-0.2521035530930553,3.7733954283357973,-0.5383312413892957,0,train
1.5604048597537146,0.3999823830683226,1.9942078178325717,-1.0681991724373066,-0.5766663747172771,2.922439044724159,4.002718418271544,0.24423475885395157,-1.190518941463078,-2.355122070553553,-0.8056234716105519,1.994032586021694,-4.433069980452477,-1.7915156282298952,-3.3470082926489533,-2.774029837657017,0,train
-7.303816942363723,-1.5677826028712134,3.5578483436145993,-0.8948971381242417,1.2666242820390743,-1.0728372801741104,-0.9196176580731411,0.5954117254428589,0.3699199609731639,0.1959502564031479,-1.5321688135655702,1.2157562510968605,-4.864748550621086,5.1852360121593115,-1.5679375920785958,-3.80121516219356,0,train
-0.7618916947184168,-0.18424693179171364,-1.7946913256040682,-2.2985973780916176,1.0353456170703264,0.14156801458496326,1.2383730956723062,1.4017689626669327,-0.30840643442661647,-2.467614163781075,-1.0576206311127931,1.998829420138288,-1.1036797191326513,3.5230566973284887,0.4579125645247293,-6.390744875766343,0,train
-0.28677487085227193,-1.4232031474096654,-1.1001129816185833,0.8152922968525631,-1.0935829761599036,0.5709396192602063,1.9243539519441213,0.8399815438536283,-0.2681124385234274,-0.6089193141434828,-2.598722932316748,0.1939725012472413,0.4221465436927865,-0.7518992356466696,0.886697401636513,-0.12911638723228736,0,train
3.845633058833151,2.2587022925864093,-1.99625743015736,-0.869474078771222,-0.5642778574384327,2.5773329621776906,1.7444237233122921,0.4329428856574596,-1.0093726356729986,-1.87134626006516,-0.7458534356020683,-2.3526671908798353,-1.0527230171911128,1.2483109550001914,4.1353861300937576,-2.2903201341188426,0,train
3.3370522041382906,1.3960602940750817,2.6824347190732647,-1.9088623832819192,-0.6479010945832464,1.1172887611792681,-0.3317989595444815,-0.6332265381121971,0.3555832031867061,-1.651573734810004,-0.5471313577634818,-1.1128344138741184,-3.038666110916706,-1.9981183298625385,-2.8841314200578867,1.6142073521442075,0,train
-1.722137667674767,-0.2349024402029062,1.5654774534910088,1.1796856972813061,-0.8204635527258727,2.610123097065412,2.448324048746074,0.19580013663103527,0.5148626504174643,1.530111646317168,-0.7520279197480899,1.816035017913968,0.23328225653862522,-2.151642672811409,-0.6619792629806093,-1.0697321199777023,1,train
0.7702348062850052,0.5033571193721508,2.6622791740687726,1.0565995798052898,0.5572976251563314,2.079337906379802,-0.5965782648379752,1.672972834681233,-0.04385731946714834,-2.01968016275325,0.895445096773165,0.25901118373800414,-1.5391672270922465,-0.8941203628541888,-2.406340839571116,-1.0874322281247917,0,train
-5.88849783896716,-0.7835340849915453,3.770780817309201,0.2074299546702858,0.5667623875641515,2.56267700954656,0.10179099451845011,0.6179329508620712,0.31672980772184156,1.1523603857516467,-1.1923760695448817,1.1626934678095198,-2.5910192479644922,3.21200822305943,0.33829365568870373,-5.023055894935619,1,train
2.2249272160609492,-1.5792298833275025,-3.8421362236194736,-0.38629781322218315,0.5076210270747574,-0.332290531120369,3.035824360408782,0.7607138205825758,2.8894257328562256,-1.805309916844728,-1.916806630570486,0.11717363170151929,0.3276503630486751,-0.1051587417420845,1.8404713552799474,-0.8086678888567335,0,train
0.7152124486060193,-1.5183697617735399,-1.5665762339707687,-0.23527391868001635,0.5179640965620598,0.15877359419087644,0.09291678904505621,1.3000758056975017,0.43997768106254426,-1.4708826606312515,-2.37883323840405,-1.5813118698201967,0.06520624615587267,1.455524511769967,2.542111314609471,-0.7563813411880772,0,train
-0.6608208023976604,-0.08833696066189285,0.6043821277302288,-0.4836052910720783,0.7331104771418313,0.0427409579071909,0.8583870886456632,-0.11875949312992673,-2.223977876492656,1.7693934670558336,-0.33994239726497344,0.09653595302102924,-0.4253140620385599,-0.8002537458118615,-0.034383238137344035,1.1476857517452697,0,train
1.5551176444022774,0.71985150781361,-0.5910315776440445,-3.3762452682901425,-0.3735768734673071,0.2637560323000254,1.5302279891039126,0.9726550219001916,-0.894927469266537,-0.5489605319248252,1.656024680427269,3.3367336746643494,-0.39246425669406604,-0.2905650075097651,-2.650201746441477,-3.875415450916025,0,train
1.841049519424531,0.4396115188349452,2.842044392357909,-0.7893558556304278,0.6852924964431069,0.5989905135225325,-1.273080778897648,0.29531810187491264,-1.4062534588913205,-1.2093064258530655,3.1723613591520943,1.9734380163801286,-0.9803746678926625,-2.1777631482841926,-5.32914339999809,-0.3579049225018649,0,train
-1.638993497405083,0.8389608253677985,1.9854722825185123,-0.7646271701745666,-0.8394909331099779,0.37123048619616394,1.5782639920788628,0.6619316580856242,0.47529922843592715,-0.23727493759094154,0.9450718367867759,3.74698115171148,-1.7398533591267031,-1.085733729200411,-4.599905061239839,-2.3483007176220156,1,train
1.839935534123757,-0.07430136453408305,0.7426245080650329,-0.05552826504420261,-0.2934386445133747,1.9178989080729707,3.4016309432444243,-0.42979067539800037,-0.35305439543565587,-0.5548842994928902,3.8470313294005165,3.9598040599537976,-1.3433668147289397,-2.8620139358657255,-4.194154092095573,-2.4964095869573013,0,train
2.761817423181775,0.3075927013280203,-1.7861719826299125,-1.661298782078904,0.5628106156393704,0.2823059302997213,-0.30574480283489686,-1.1841781675955017,-1.9232515866778679,-3.1704347672098443,-1.647483605146684,-1.8569308959677802,-1.069257304488351,2.267304723316347,2.100757678341994,-2.0866484553165074,0,train
2.401078704528869,-0.5372032211642924,2.76014648587101,-0.7609707149857252,0.333316852084855,2.1911844353507526,0.8333318954396857,-1.0054602627322857,-1.4999619581915464,-2.2012459242250895,-1.1035315553580674,-0.7063164351494242,-3.5227279026517544,-1.7042449326405236,-2.434420813194398,0.22714679407738184,0,train
-1.61830797800053,0.9363393529365884,0.2776594051812744,-0.40473677978019296,1.7731876588598245,2.4437373948490695,4.353081727526998,-0.14513631267139274,0.670386754630241,1.0897000405194963,0.21527365501958506,0.6754093400247279,-3.858880414006987,1.8515987502468758,2.0557207885496807,-3.6895537164773424,0,train
2.957990530631807,-0.9465365385506983,2.51901150935175,-0.5405268830143549,0.2837268639805938,1.558412581437895,-1.4981236174017376,-0.08963877443043744,0.026905324640494967,-1.4240068943167934,1.3599992369941045,-0.8337838328600318,-1.2518177625712295,-1.6174661433112183,-2.2993031792849288,0.7080090294160795,0,train
-4.47102131401754,-0.01919759370916764,0.22331476717345722,0.2028130356098703,-0.20087875375709638,2.09876486274041,2.5755239518609607,1.524832842597516,-2.561024176093041,1.294614813859253,-3.4721008909992017,1.0491021969996468,-0.5557109311080365,2.043708259054787,2.7018612273007707,-4.089477808333347,0,train
3.6481022955262468,-1.5911081971299412,-2.434786154854955,-1.0136214994365695,2.643538434804522,1.0629943030449145,0.8329985918221426,-1.3303161303976294,-0.46381473545794005,-2.2927188246961068,-0.9309644038667559,-1.199820437888412,0.41216545580146513,0.45729366068374455,2.287608029985044,-1.6049696779857483,0,train
0.5699932334596695,-2.9680993066177406,2.6585495595707522,-1.392946328996001,1.4376820607261553,0.5451323279900995,-2.002940895202207,-1.727492225906802,1.700536447298886,-1.8363107922310902,0.8667172059284527,1.9679408433360104,-0.3469123670382619,-0.9130243762471173,-4.61212853924384,-1.8633230951538617,0,train
1.5588912719497245,-0.3779069602089091,1.078130935523126,-1.880324567371304,-1.185134883905251,3.6355665047157393,3.9703409006258754,0.024190100677207164,1.5175996081228615,-2.583140935530859,-0.6374559581967354,2.2352893049191396,-3.8041545881787755,-0.1795983563754905,-1.764821777840146,-5.576193386344028,0,train
2.2937629198546126,-0.9963208236391337,1.608791778689882,0.285274020741598,-0.21156145177574728,0.923059066999663,1.713153594109055,-0.5773602094549165,0.17498783911691915,-0.6292815378961483,0.9679708970161797,0.5008046598740855,-2.1154511040993844,-3.227312860326496,-3.1369071597426643,2.0576804856205113,0,train
2.557739935062143,1.3791551932841766,0.03153529436228242,-1.550934778558394,0.8989250437774562,0.711583975990371,-0.8753748517815709,0.05687101991839228,-0.4785682103780144,-0.4240669379491474,1.0057885800843769,0.09105794037634052,0.9369245419091823,-0.841436776381987,-0.5913830127963874,-0.6051624864169187,0,train
-1.3583869010688572,0.23719872223762728,0.4922044061869324,0.7849977240923904,1.56925890986392,2.574686573491799,2.4897857817169156,0.7150150365650224,1.0425431770339513,1.2081766928784252,0.5404754664011828,0.09611064741715114,-1.6031066632203084,1.0739132406222662,2.2831382031718483,-2.582075078556989,0,train
-0.37711641270148744,1.109943516729541,1.7418523247175155,1.4849544861281245,-1.7813894232683418,1.9695691336784442,0.9771241833910199,0.3539025557851718,-0.5819897508842584,-1.6923376421975913,1.9444325448893998,2.085754778263136,-1.426326790225549,-0.5173783510145162,-2.638743477283557,-2.858110106504566,0,train
0.3771001491430954,0.947048404533449,0.7035232571404371,-0.8175327245200755,-1.00790144747029,3.1655152577001315,4.174851488714388,-0.18568783026487612,0.8286331853982878,-1.9945616651229603,1.057284525357076,4.38779968117961,-2.1767738039486955,-0.8846229101759729,-3.1434721869002886,-6.245259962878518,0,train
-2.484361518517687,-1.173948247272033,0.024794287732628595,0.7608288456167462,0.2199881924689161,1.5404564838093626,2.080305561404043,0.5540657480272796,-1.0740322818613444,0.30740435224343177,-0.541671482934984,0.9782979375107148,-1.0931097494837996,1.6352173519685484,1.4505913474718568,-3.2955313932482238,1,train
-0.026909357529672516,-0.746962831603749,1.95664007014256,0.7088158803045683,-0.6180083128371113,1.8867068685073276,0.318284527362182,0.521595027372,-0.691232181696449,2.2029263980761993,2.0266474906618286,-0.6664506930333753,-0.7453433396981337,-0.9041365068106004,0.5674366789089608,0.8107450472333958,0,train
0.26692980413451844,-0.40802893150502384,2.508637469941575,1.6449966734324368,0.02717925100295958,3.320954614819854,1.8541348119262304,0.732630547661546,-1.1356511201662782,-2.609193085536593,-1.3372520565776118,0.5871156628731901,-2.5635179360778695,-1.432526647363684,-1.9526674002119195,-1.8657477199499655,0,train
-0.06110953589570917,-0.79784694597646,-0.6660515058307129,-0.2751824617926345,0.1377554489954211,1.1168708887176304,1.9000627683012985,1.9109648312186531,0.31379208483909493,-0.9429883836271095,-0.5310393073143019,-0.7592932815699268,-2.56989575360167,2.2808747715469613,2.203365444681734,-2.486336303169191,0,train
0.6386548771688968,0.3300451539814939,-1.2613814206276883,-1.164879524455059,0.7098310863907624,-2.1006450229916847,-1.0837806241436612,-1.0068443247531718,0.37530460550610917,-1.488765590280043,-1.9685191623833302,-0.18481240489347117,0.6828842227064038,0.24500611469592926,-0.7432758536528687,0.9113822402850404,0,train
2.7213010894209964,1.057186865961882,5.182594391354863,0.06937823851882485,-2.9350723124020575,0.7757498770749177,-3.4923255227664334,0.45566815388966014,-0.6873520430845186,-1.888968068538763,1.1401179550413076,-0.7743805224270508,-1.6012082026590713,-3.6813131383133535,-5.999165444786827,3.6543785174933596,0,train
2.4601125387035867,-0.43254763607349717,0.5442445750767716,-0.1984012802713725,-0.17675619880773377,2.7499991783132316,4.263694569888784,-0.8418657666581709,0.7166194057183846,-1.359650238437618,-0.6893423585087295,0.09157470883460617,-3.6465253309363064,-1.7439446846723436,-0.5025618075342774,-0.8165058591121466,0,train
2.842015598918468,1.6974633387048426,-1.9248332312344951,-1.7326402000348855,-1.0794200068952717,-1.201798618180967,-0.9302958839976335,-0.3914592380989444,0.22745598367548092,-3.743638589683169,-3.7116434643228584,-2.688828529914044,-1.0950673877196706,1.6496341346663546,1.4652352959894934,0.3854751585379366,0,train
9.966916011895874,-0.342063633212137,-4.951182254644708,-5.321391554819627,0.7645573765241732,-0.7362218856622218,0.5278624109768479,-3.8277959236333783,-0.7574401512307931,-3.747770962959915,-0.5517183785310826,-3.589016553773418,-0.8633866999407597,0.5068742673726364,3.0053366038507985,0.44804177723793115,0,train
3.114922241327327,0.5371928759637481,-0.293289435432712,-5.079982336457606,-0.6937543760069536,-0.30869188801121417,4.258415634028442,-0.68163672321449,1.2704172943330037,-0.4284858491442297,-0.6760797605592819,2.708702665488806,-3.573773561477385,-2.2565981964791915,-3.9147503805655477,-0.8520215133270024,0,train
0.992847992033315,-1.5986888723982824,-0.6187489961603265,-1.8717758407458152,-0.7471548843098657,-0.10690122291712312,-1.1196494217099622,1.460778988988368,-0.4608742756102851,-0.4209373955450141,1.9222762697194544,1.1363666495849163,0.9363788109486664,1.153611722154332,-0.4275023095245962,-2.7609409136828043,0,train
7.130162570617646,0.7291670741246782,-5.048806783298276,-4.182317687459855,0.24664112380121406,-0.07673229664633929,0.4201077081498788,0.3867388490929914,0.41004639814362165,-3.8484785796160432,0.12658823430577804,-1.3446348880025685,0.6108546356965525,1.9252648722294547,2.94861192241742,-3.3766461451111836,0,train
-2.17258429925537,-0.8522521233849978,2.6298287394451227,-2.3468306086603965,0.217737187421055,-0.03567337816554317,-0.333768678583775,0.20246061046423328,-0.6800497178554337,1.7427110789945859,0.8800687630503472,1.6454410237615955,-1.9618305169165875,0.7367582735831755,-2.3333862657419724,-1.5299029581786763,1,train
1.3044490301447862,-1.1893137642546279,2.795444724888336,-2.7589231369275495,-0.23622450581611806,-0.03636110904603007,-3.167159798971788,-0.6680047068732108,2.693853604469688,-1.6087506980852764,2.681097273482072,2.575636913263447,-0.001153436405265218,-0.6049154349208543,-5.6209898760530015,-2.4712844898938306,0,train
2.879941223650334,-0.13303320140821734,-0.4024663274637168,-3.91702584942485,-0.6675019971432719,-0.8257193795073656,5.105312830011178,-1.0239034191046776,-0.2989848983068589,0.4899345906924415,2.5486163736094385,4.79574434279805,-2.9846644966853395,-3.6717377922293375,-5.950270910111073,-0.49553557436522067,0,train
-3.172204185815717,-0.9441243869675334,4.13739561160861,-3.5786066340421145,1.7833296496266864,1.0332682983187316,-0.14389017347136412,-0.553139208963192,-1.4940747600149968,2.6089081844684645,-0.6214958859725154,2.3146142817452127,-2.1445274882398433,0.24521533525501227,-2.9815242930966397,-2.437894506298662,1,train
2.7694163978410917,-0.25846675632518396,-3.0745824255590777,-1.627763012077593,1.0764279518453759,1.5687707123080854,5.546268611408112,-0.6589379964949861,1.4099883974879241,0.7599282599798614,3.9110929229321,3.1511624258910125,-0.8435384885729276,-0.6311159522882778,0.5279987026774169,-4.069257604423299,0,train
2.822964877106048,-0.3654145391327011,2.821740075992351,-0.9440151312761367,-0.8171138783455936,2.7476449275760273,2.238888764820653,-0.41165442416730597,-0.5516776145600953,-2.208292129862088,-0.5915445212537387,0.38230518017454584,-4.036323452158714,-2.598795802770809,-3.3991332261131615,-0.3727592848157652,0,train
-5.201080738906071,-0.13128958766267645,1.5691528488984934,0.21880451685993418,1.1773508433622388,0.43708113315922326,4.121426435199657,2.2658360577212395,1.7335329322201376,0.6794100821710478,-4.143552478769754,1.3503767951140793,-4.525978802651463,1.2411112124698316,-0.42200071093348984,-1.521915102709208,1,train
0.1287595887338161,0.4998396402485182,1.7324496102785523,2.1340093743399526,0.17352390635412845,3.6747243976732493,4.637571614507985,0.4147328047362141,1.330302706097076,-1.7732021286067616,2.7902572188209387,4.352398279787212,-2.480947186953455,-2.5600775752070257,-4.142883763172485,-4.224076571217072,0,train
3.8524029102716177,-0.46101499796554996,0.386452604000305,-2.2991127682629635,-0.16214822613100238,0.22336285009893952,-0.09209258965475534,1.46421607455872,-1.9625698099083346,-0.02419724794732825,2.615419089911068,0.19668856711805094,-0.6939515581403983,-1.6719645839692037,-1.8999333798655795,0.6946806059909828,0,train
0.1793657655658754,-1.8552543020521277,0.4981910401309455,-1.2323754207195938,0.46430447634400307,0.2581797133379746,-2.267382218612619,-0.6353023768332632,-0.8422150781758997,-0.9852269125353467,-0.7567140306803619,-1.3143073343136413,-0.07618084676476355,2.09740978644516,1.0880034844664512,-1.517915963045973,0,train
2.4493179688541096,0.5345868987218857,4.826289149946082,-3.521331486425521,1.2135340429933235,-0.585484517004671,-1.9767290501909527,0.18928239650111095,-0.7416089181552683,-1.631018032428109,2.795166548391822,3.8825213178107223,-2.0540496570216016,-4.077939284363649,-10.332812822564941,0.4347011367834265,0,train
2.520874962069624,0.5176431665788549,0.5856698970541138,-0.3593398989887845,0.3762954200097962,0.6662485862167218,-1.1790770532267396,0.7102874595107255,0.5107992297378703,-0.3445781480359298,2.3041415707052257,-0.4804852120811649,0.29799686028291283,-0.8761323060266958,-0.7113644150265005,0.4115224992906287,0,train
-3.562675546314501,0.05335844415909828,-0.2938557381007234,1.5569420859619187,-2.6243192792112375,2.556059617416496,5.656291061737143,-0.2532105862541789,-1.040150474808126,1.2003822596335274,-3.031776017867913,1.771207852436564,-1.7355011376460951,-0.07279341422020114,1.8566323629448778,-2.7910765530093222,0,train
-0.7594457912274805,-0.051465157713880855,-1.3010288139807584,0.04381376747300503,0.3649991900512116,4.761682000239462,4.550208159207488,0.3787779454581618,-0.26183062268690266,-2.802414951711886,-2.273684026795701,1.2828287846844866,-2.1875892701026523,3.1579476025986453,3.5186677854553565,-8.929676043348035,0,train
-1.0670852407836902,-1.761659303417007,0.9428644850803357,-2.466353349273458,-0.6821643604699821,2.169598071213276,1.6578637818172637,-0.8059203760642284,-1.125748784769877,-0.5880787218413774,-1.1469678081098276,0.7624171762787189,-2.9896640546727635,2.7046283997099883,0.8614876738150054,-5.301588671321899,1,train
2.0208269677319524,0.575243536609556,0.36935505374727684,-0.7638416088770275,-0.9666944963838952,-0.7838230208047354,-0.49010963673510416,-0.9548898639724694,0.7249707563752674,0.6688257707426211,5.2700218495735065,2.876577697691174,1.114862008409594,-2.3397407144141296,-4.1905638958316445,0.17094935106977419,0,train
1.9758328659660334,0.8189912933735417,-1.894098969431669,-0.4366763479439483,0.9252683951393778,-1.1848433271555856,-0.057337817672632733,-1.5767417103031354,1.7003831852719606,-1.2573045849102216,-1.0737484673517712,-0.36454908454767454,1.1704960968375446,-0.7718301824568625,0.023961533349370928,1.2422529153889976,0,train
2.8264032482354993,1.0262024194560118,1.6033396654722263,-3.5985224197575643,0.24267236758002633,-0.19102493039684254,2.152724390659952,0.7237139679415994,0.7411717609273502,-1.048788178461342,-0.9215210855373188,1.3306898186183036,-3.7470568170118668,-2.7045824684787974,-4.704490430565284,1.0834798343160057,0,train
1.1396804610432432,0.5211907125437806,-2.5733942409131627,-3.641930370811897,0.27015531394770376,0.9067983449356479,-1.0084350788509335,-0.4983087711458342,-0.7489359964773469,-0.604095979262387,1.334655092136597,1.6952312707208483,2.6977180857368084,3.354782381258812,2.2876356628904486,-7.148890252007099,0,train
-3.497922358083346,0.44881615341133,1.9530227601498868,-0.3045323505091615,-1.4928719056584798,1.4815519317786443,1.7200372126937409,0.05915992166524178,0.25775901258861983,0.5099665911893217,0.9367431203155316,3.6134255409464124,-1.603821024058781,0.9003013876062598,-2.323749344526479,-4.755426011631014,1,train
5.3304535553533885,-0.43963182735715683,-2.193819643459776,-1.2731842119882033,-0.8541751753456771,3.9161583656068473,0.10305429705823478,0.9413220209089971,-1.7254938292272652,-1.6028967939795178,0.5052889592711127,-2.2319620946966836,1.8607061664613558,0.7912301363469254,4.909315479745761,-3.684627444873191,0,train
2.9369369124495197,-1.0027886056674968,0.7639579409064114,-3.15997475645942,-1.5288069447576742,-0.28256559035557727,-1.9362772584186372,0.11837965564780178,-0.49030498950570367,-0.13858079866942596,3.63683815937623,2.4972554563240594,1.5134873952600323,-1.6155402619804637,-4.071813921529905,-1.4155838279920212,0,train
1.4308511182253698,-0.06869879466138658,-1.0592037833212564,-1.2253917868102102,2.258554501166486,1.8426225831751326,5.190570565561226,-1.5715723755883302,0.142096233543354,-0.12250739033529878,-0.44437454603094306,0.3895177954201101,-3.718434438953572,0.046861012034963956,1.2920274342635776,-1.9696819222498778,0,train
0.2431225204185561,-1.2812760424171608,2.518026518631537,-0.09056938260391689,-1.4107754313995093,0.9730636877598815,-1.686722607474186,-0.04977472335049409,0.8224904455077526,-1.6401796915990832,1.7208389284270074,2.343794214269508,0.3125702686647138,-1.2972291627163899,-4.452492573768793,-1.9809932713423717,0,train
4.355763784127185,0.571221262153282,-0.8233163589481747,-4.05844251148967,-2.7300531041943032,-1.168410005307237,-0.9036125167562062,0.6782106376137532,-1.4432460244487892,1.1690229400988708,5.314763776972205,2.392150699119051,1.6067044884436399,-1.8495742258144756,-3.2001278152866792,-0.3841277314636875,0,train
0.9855951083555251,-0.8314552182434035,0.8617659471165613,-1.4027200701821219,-0.23291357616036681,0.9944218276371037,-0.7964516252054793,1.6717891014168513,-0.6409208886126122,-0.008584104852232821,1.079451494305339,-0.7928042844711443,-1.0949589831674345,1.178655728224843,0.6289029472509207,-1.3945579667059866,0,train
1.1596103775089266,0.10074830541407848,1.7809069384578105,0.25727028730614054,0.7256386890398226,1.205049657144134,1.41160304581475,-0.33100641361157196,0.13053467422873877,-1.1717016129395288,1.7193677286863207,1.6360348912973142,-2.137447536747409,-1.9044161794046932,-3.507048583876593,-0.5407696045752733,0,train
1.254197303477633,0.8748446018558425,4.4825264280817585,-0.9610053390686516,0.191720920506229,2.394928670807327,2.8427565725012536,1.1797675575448443,0.5545450966725219,-3.0639998781917837,-2.2634042293798964,2.1298942311255322,-5.293337367954818,-3.7986575813888277,-6.830027734897264,-0.29563935794821344,0,train
-1.926307738670253,0.019571037355166517,0.052052974991127376,1.1921373269706241,-0.4678032283637361,0.326591321866304,1.331014139330345,-0.8540931713199699,-0.10050739392230854,-0.9902938183750606,-2.212168818317596,0.42768163102311463,-0.9586803982790454,0.5287478332398227,0.095237782823523,-0.9622576623104244,0,train
5.365243715605786,0.6389054343544668,-1.5768152671783369,-0.9223494855722183,-0.8534771243071443,3.4439451980162845,4.913474390393853,0.7154262575986886,-0.27782585738936666,0.17914099642927162,1.6369389051416032,-1.1278386325910816,-2.278107901978216,-1.8157180637909174,2.6637618079819894,-0.5629570370030793,0,train
1.3161667044556271,-1.7084736551524178,1.8755141074506798,-0.6873071525875205,-0.32778861261089504,2.251553613734246,0.5850034816158666,0.003670899206528205,-0.4550817278129618,-1.9514814197427,0.5355737306147276,1.5216947664354037,-1.413037549717286,-1.0083985114847456,-2.713233974062214,-2.74133566292743,0,train
3.08342078419494,0.34436331125218195,0.41094490744411416,-2.0319134906661898,1.0937605231140193,0.6829333744793844,0.8770843906938066,-0.04455743460502227,1.469641120205074,-0.7115080323591698,-0.5016740298684357,-0.8790825360424519,-1.8596824056800259,-1.1928653119549764,-0.6631871813775773,0.8597795490567628,0,train
